sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
253;SDS011;590;48.773;8.847;2019-05-06T04:18:48;13.13;;;Dez 43;;
253;SDS011;590;48.773;8.847;2019-05-06T04:21:26;Dez 90;;;Nov 88;;
253;SDS011;590;48.773;8.847;2019-05-06T04:24:05;Dez 35;;;Nov 75;;
253;SDS011;590;48.773;8.847;2019-05-06T04:26:49;Nov 93;;;Nov 35;;
253;SDS011;590;48.773;8.847;2019-05-06T04:29:29;13. Aug;;;Nov 25;;
253;SDS011;590;48.773;8.847;2019-05-06T04:31:58;13.43;;;Nov 18;;
253;SDS011;590;48.773;8.847;2019-05-06T04:34:26;Okt 58;;;10.00;;
253;SDS011;590;48.773;8.847;2019-05-06T04:36:54;Nov 45;;;Okt 85;;
253;SDS011;590;48.773;8.847;2019-05-06T04:39:22;Nov 90;;;Nov 30;;
253;SDS011;590;48.773;8.847;2019-05-06T04:41:50;Dez 70;;;Nov 75;;
253;SDS011;590;48.773;8.847;2019-05-06T04:44:18;Nov 65;;;Okt 98;;
253;SDS011;590;48.773;8.847;2019-05-06T04:46:47;15.53;;;14.73;;
253;SDS011;590;48.773;8.847;2019-05-06T04:49:16;14.25;;;Dez 15;;
253;SDS011;590;48.773;8.847;2019-05-06T04:51:44;13.93;;;Nov 93;;
253;SDS011;590;48.773;8.847;2019-05-06T04:54:12;13. Okt;;;Dez 40;;
253;SDS011;590;48.773;8.847;2019-05-06T04:56:40;18.52;;;13.00;;
253;SDS011;590;48.773;8.847;2019-05-06T04:59:08;14.25;;;Dez 85;;
253;SDS011;590;48.773;8.847;2019-05-06T05:01:36;14.90;;;Nov 50;;
253;SDS011;590;48.773;8.847;2019-05-06T05:04:04;13.95;;;13.25;;
253;SDS011;590;48.773;8.847;2019-05-06T05:06:32;16.32;;;14.15;;
253;SDS011;590;48.773;8.847;2019-05-06T05:09:01;13.68;;;Dez 98;;
253;SDS011;590;48.773;8.847;2019-05-06T05:11:31;14.00;;;Dez 80;;
253;SDS011;590;48.773;8.847;2019-05-06T05:14:11;15.98;;;13. Mrz;;
253;SDS011;590;48.773;8.847;2019-05-06T05:17:02;13.62;;;Dez 93;;
253;SDS011;590;48.773;8.847;2019-05-06T05:19:37;14.63;;;Dez 98;;
253;SDS011;590;48.773;8.847;2019-05-06T05:22:05;14.50;;;13.80;;
253;SDS011;590;48.773;8.847;2019-05-06T05:24:34;14.98;;;14.20;;
253;SDS011;590;48.773;8.847;2019-05-06T05:27:02;19. Okt;;;Dez 73;;
253;SDS011;590;48.773;8.847;2019-05-06T05:29:31;14.60;;;13. Mrz;;
253;SDS011;590;48.773;8.847;2019-05-06T05:31:59;17.75;;;13.85;;
253;SDS011;590;48.773;8.847;2019-05-06T05:34:27;13.75;;;13. Mai;;
253;SDS011;590;48.773;8.847;2019-05-06T05:36:55;15.88;;;14.30;;
253;SDS011;590;48.773;8.847;2019-05-06T05:39:23;14.00;;;13.22;;
253;SDS011;590;48.773;8.847;2019-05-06T05:41:52;15.40;;;13.53;;
253;SDS011;590;48.773;8.847;2019-05-06T05:44:22;14.40;;;13.70;;
253;SDS011;590;48.773;8.847;2019-05-06T05:46:53;15.25;;;Dez 95;;
253;SDS011;590;48.773;8.847;2019-05-06T05:49:22;15.68;;;14.30;;
